 0.130893048E+01 -0.349919634E+04 0.749885771E+02
 0.126780688E+03 -0.349770235E+04 0.221296514E+01
 0.126722757E+03 -0.349770235E+04 0.442525618E+01
 0.126626225E+03 -0.349770235E+04 0.663619926E+01
 0.126491122E+03 -0.349770235E+04 0.884512090E+01
 0.126317488E+03 -0.349770235E+04 0.110513482E+02
 0.126105376E+03 -0.349770235E+04 0.132542093E+02
 0.125854852E+03 -0.349770235E+04 0.154530329E+02
 0.125565991E+03 -0.349770235E+04 0.176471494E+02
 0.125238882E+03 -0.349770235E+04 0.198358905E+02
 0.124873623E+03 -0.349770235E+04 0.220185893E+02
 0.124470327E+03 -0.349770235E+04 0.241945810E+02
 0.124029116E+03 -0.349770235E+04 0.263632028E+02
 0.123550124E+03 -0.349770235E+04 0.285237941E+02
 0.123033498E+03 -0.349770235E+04 0.306756968E+02
 0.122479395E+03 -0.349770235E+04 0.328182554E+02
 0.121887983E+03 -0.349770235E+04 0.349508172E+02
 0.121259443E+03 -0.349770235E+04 0.370727326E+02
 0.120593966E+03 -0.349770235E+04 0.391833553E+02
 0.119891755E+03 -0.349770235E+04 0.412820424E+02
 0.119153024E+03 -0.349770235E+04 0.433681545E+02
 0.118377998E+03 -0.349770235E+04 0.454410563E+02
 0.117566913E+03 -0.349770235E+04 0.475001163E+02
 0.116720015E+03 -0.349770235E+04 0.495447073E+02
 0.115837564E+03 -0.349770235E+04 0.515742065E+02
 0.114919827E+03 -0.349770235E+04 0.535879957E+02
 0.113967085E+03 -0.349770235E+04 0.555854615E+02
 0.112979627E+03 -0.349770235E+04 0.575659954E+02
 0.111957755E+03 -0.349770235E+04 0.595289942E+02
 0.110901779E+03 -0.349770235E+04 0.614738599E+02
 0.109812021E+03 -0.349770235E+04 0.634000000E+02
 0.108688814E+03 -0.349770235E+04 0.653068279E+02
 0.107532499E+03 -0.349770235E+04 0.671937627E+02
 0.106343428E+03 -0.349770235E+04 0.690602296E+02
 0.105121964E+03 -0.349770235E+04 0.709056602E+02
 0.103868479E+03 -0.349770235E+04 0.727294921E+02
 0.102583355E+03 -0.349770235E+04 0.745311700E+02
 0.101266983E+03 -0.349770235E+04 0.763101449E+02
 0.999197636E+02 -0.349770235E+04 0.780658751E+02
 0.985421079E+02 -0.349770235E+04 0.797978256E+02
 0.971344354E+02 -0.349770235E+04 0.815054689E+02
 0.956971748E+02 -0.349770235E+04 0.831882849E+02
 0.942307639E+02 -0.349770235E+04 0.848457609E+02
 0.927356405E+02 -0.349770235E+04 0.864774015E+02
 0.912122856E+02 -0.349770235E+04 0.880826825E+02
 0.896611399E+02 -0.349770235E+04 0.896611399E+02
 0.880826825E+02 -0.349770235E+04 0.912122856E+02
 0.864774015E+02 -0.349770235E+04 0.927356405E+02
 0.848457609E+02 -0.349770235E+04 0.942307639E+02
 0.831882849E+02 -0.349770235E+04 0.956971748E+02
 0.815054689E+02 -0.349770235E+04 0.971344354E+02
 0.797978256E+02 -0.349770235E+04 0.985421079E+02
 0.780658751E+02 -0.349770235E+04 0.999197636E+02
 0.763101449E+02 -0.349770235E+04 0.101266983E+03
 0.745311700E+02 -0.349770235E+04 0.102583355E+03
 0.727294921E+02 -0.349770235E+04 0.103868479E+03
 0.709056602E+02 -0.349770235E+04 0.105121964E+03
 0.690602296E+02 -0.349770235E+04 0.106343428E+03
 0.671937627E+02 -0.349770235E+04 0.107532499E+03
 0.653068279E+02 -0.349770235E+04 0.108688814E+03
 0.634000000E+02 -0.349770235E+04 0.109812021E+03
 0.614738599E+02 -0.349770235E+04 0.110901779E+03
 0.595289942E+02 -0.349770235E+04 0.111957755E+03
 0.575659954E+02 -0.349770235E+04 0.112979627E+03
 0.555854615E+02 -0.349770235E+04 0.113967085E+03
 0.535879957E+02 -0.349770235E+04 0.114919827E+03
 0.515742065E+02 -0.349770235E+04 0.115837564E+03
 0.495447073E+02 -0.349770235E+04 0.116720015E+03
 0.475001163E+02 -0.349770235E+04 0.117566913E+03
 0.454410563E+02 -0.349770235E+04 0.118377998E+03
 0.433681545E+02 -0.349770235E+04 0.119153024E+03
 0.412820424E+02 -0.349770235E+04 0.119891755E+03
 0.391833553E+02 -0.349770235E+04 0.120593966E+03
 0.370727326E+02 -0.349770235E+04 0.121259443E+03
 0.349508172E+02 -0.349770235E+04 0.121887983E+03
 0.328182554E+02 -0.349770235E+04 0.122479395E+03
 0.306756968E+02 -0.349770235E+04 0.123033498E+03
 0.285237941E+02 -0.349770235E+04 0.123550124E+03
 0.263632028E+02 -0.349770235E+04 0.124029116E+03
 0.241945810E+02 -0.349770235E+04 0.124470327E+03
 0.220185893E+02 -0.349770235E+04 0.124873623E+03
 0.198358905E+02 -0.349770235E+04 0.125238882E+03
 0.176471494E+02 -0.349770235E+04 0.125565991E+03
 0.154530329E+02 -0.349770235E+04 0.125854852E+03
 0.132542093E+02 -0.349770235E+04 0.126105376E+03
 0.110513482E+02 -0.349770235E+04 0.126317488E+03
 0.884512090E+01 -0.349770235E+04 0.126491122E+03
 0.663619926E+01 -0.349770235E+04 0.126626225E+03
 0.442525618E+01 -0.349770235E+04 0.126722757E+03
 0.221296514E+01 -0.349770235E+04 0.126780688E+03
 0.807442756E+02 -0.349906822E+04 0.140939657E+01
 0.807073805E+02 -0.349906822E+04 0.281836383E+01
 0.806459011E+02 -0.349906822E+04 0.422647259E+01
 0.805598563E+02 -0.349906822E+04 0.563329392E+01
 0.804492721E+02 -0.349906822E+04 0.703839930E+01
 0.803141823E+02 -0.349906822E+04 0.844136071E+01
 0.801546280E+02 -0.349906822E+04 0.984175080E+01
 0.799706578E+02 -0.349906822E+04 0.112391430E+02
 0.797623278E+02 -0.349906822E+04 0.126331116E+02
 0.795297014E+02 -0.349906822E+04 0.140232321E+02
 0.792728495E+02 -0.349906822E+04 0.154090810E+02
 0.789918503E+02 -0.349906822E+04 0.167902361E+02
 0.786867894E+02 -0.349906822E+04 0.181662767E+02
 0.783577598E+02 -0.349906822E+04 0.195367838E+02
 0.780048617E+02 -0.349906822E+04 0.209013397E+02
 0.776282025E+02 -0.349906822E+04 0.222595289E+02
 0.772278970E+02 -0.349906822E+04 0.236109376E+02
 0.768040671E+02 -0.349906822E+04 0.249551542E+02
 0.763568420E+02 -0.349906822E+04 0.262917692E+02
 0.758863578E+02 -0.349906822E+04 0.276203754E+02
 0.753927579E+02 -0.349906822E+04 0.289405683E+02
